id	name	mean_negative	mean_positive	logFC	P_value	FDR
ENSG00000048462.9	TNFRSF17	1.6711475226993	1.06693132078708	-0.647371783052573	0.0488191258893801	0.855184394105927
ENSG00000049768.13	FOXP3	4.58486908375733	3.1434098420441	-0.544550154789791	0.0469242107703331	0.855184394105927
ENSG00000050130.16	JKAMP	7.58551389123248	9.52332353669743	0.328218225168383	0.00089992724917332	0.658431187489316
ENSG00000055070.15	SZRD1	34.1568437073681	36.5299459363026	0.0969049509007336	0.0428723475287755	0.855184394105927
ENSG00000055211.11	GINM1	20.4881105278088	23.5003286717154	0.197893993207813	0.029810120781855	0.807131744313154
ENSG00000055732.11	MCOLN3	0.498543478071151	0.659203323261031	0.403004187822394	0.0227223831572155	0.771115787314514
ENSG00000057657.13	PRDM1	10.3705767558548	7.92004784802333	-0.388915080028704	0.0493112737255373	0.855184394105927
ENSG00000060971.16	ACAA1	4.63047583072195	3.98293355032564	-0.217329042833971	0.0403387375188815	0.855184394105927
ENSG00000062282.13	DGAT2	2.94635904988559	1.86948634679661	-0.656291316155762	0.0282571688885372	0.792396278583135
ENSG00000063245.13	EPN1	9.99720111720548	9.31229195181692	-0.102387955714686	0.0151012489643108	0.757549003715409
ENSG00000065600.11	TMEM206	4.01937881704549	4.5260594425841	0.171282977796186	0.0375444401796209	0.84398016200366
ENSG00000065665.19	SEC61A2	1.05608720023505	1.31286705825885	0.313991873687752	0.0154564110214136	0.757549003715409
ENSG00000065911.10	MTHFD2	15.9382368011553	18.3555924223438	0.203727640650576	0.0420132610630099	0.855184394105927
ENSG00000066027.10	PPP2R5A	15.4111761744499	17.467283126478	0.180678255971326	0.0031897362663131	0.744433024811663
ENSG00000066422.4	ZBTB11	4.61529886082035	5.34093542315718	0.210668369099735	0.0282571688885372	0.792396278583135
ENSG00000066427.20	ATXN3	0.771124149535619	0.929908062467718	0.270124937832627	0.000173620238347009	0.5193639916426
ENSG00000066455.11	GOLGA5	16.8308324028358	20.4749742666692	0.282755108829678	0.000347009981090373	0.551707733753557
ENSG00000066697.13	MSANTD3	9.7389728989008	10.8723958924854	0.158828359964034	0.0242743793894022	0.771115787314514
ENSG00000066735.13	KIF26A	0.981345855996633	1.34308010731303	0.452711775530851	0.0363982930836935	0.842994594859099
ENSG00000067955.12	CBFB	14.0918233620821	16.5815924563231	0.234724270262047	0.00767172111749983	0.757549003715409
ENSG00000069399.11	BCL3	27.6621442681207	21.6165585169085	-0.355776137429888	0.00994906797876205	0.757549003715409
ENSG00000069956.10	MAPK6	23.084770378148	28.212512353502	0.289393763016192	0.0196527202664865	0.771115787314514
ENSG00000069966.17	GNB5	2.22555501393376	2.58242665928195	0.214562213749688	0.0122147949109384	0.757549003715409
ENSG00000070047.10	PHRF1	14.422947150271	12.296483383338	-0.230120206926262	0.0152779213844636	0.757549003715409
ENSG00000070413.17	DGCR2	30.1133379772115	33.1316341539308	0.137806727786126	0.00935808618566591	0.757549003715409
ENSG00000070669.15	ASNS	6.80276835420416	9.26681952794025	0.445952311623534	0.0185723070133021	0.771115787314514
ENSG00000070770.7	CSNK2A2	12.1805105827963	13.4100581408179	0.138740882802141	0.0169516254423859	0.7618458715414
ENSG00000070778.11	PTPN21	2.57195655082364	3.14314818516626	0.289344019461713	0.012069831127926	0.757549003715409
ENSG00000070915.8	SLC12A3	0.0498595163260508	0.030046088847088	-0.730691682720396	0.0267588456667294	0.782360678410159
ENSG00000071894.13	CPSF1	15.8751628310083	17.7897854074826	0.164277718304142	0.0387211560240287	0.848922101342337
ENSG00000072042.11	RDH11	13.9792571447525	17.7910926984203	0.347867422991517	0.00144714037286468	0.707627576605621
ENSG00000072080.9	SPP2	0.00268162790964487	0.00483098379056461	0.849207942692082	0.0282864869526676	0.792823788782306
ENSG00000072121.14	ZFYVE26	3.21189712782735	3.75459480310569	0.225231533827829	0.0177457588577695	0.767851625783533
ENSG00000072195.13	SPEG	0.790666099175279	1.06112011556036	0.424447500488826	0.0123612992930957	0.757549003715409
ENSG00000072401.13	UBE2D1	5.66380467102602	6.47794358229948	0.193764391756386	0.0395229226944254	0.854414004541768
ENSG00000072422.15	RHOBTB1	1.93908559530124	2.26604089840787	0.224797411295237	0.0363982930836935	0.842994594859099
ENSG00000072682.17	P4HA2	11.9140408689157	13.9524904454726	0.227859845343949	0.0245417861557222	0.771115787314514
ENSG00000072849.9	DERL2	5.25447569283708	6.40957630786282	0.286682178564096	0.00213217144280122	0.740911062980846
ENSG00000073350.12	LLGL2	6.68428397631275	5.48579745397564	-0.28507167027637	0.0192141379786405	0.771115787314514
ENSG00000073921.16	PICALM	33.9129372435947	29.2276317867872	-0.214502806143543	0.044635123094038	0.855184394105927
ENSG00000074356.15	C17orf85	2.7867842821254	3.16762219559769	0.184798943068346	0.0085833422768054	0.757549003715409
ENSG00000074410.12	CA12	32.3690355243222	42.433857283404	0.39060144783092	0.0229749011526282	0.771115787314514
ENSG00000074771.3	NOX3	0.00217094372679911	0.00390249241479025	0.846073497835937	0.0427338307791454	0.855184394105927
ENSG00000075089.8	ACTR6	4.94781551450009	5.46120751412718	0.142428268533879	0.0459969901315758	0.855184394105927
ENSG00000075234.15	TTC38	4.74342672904248	6.09642096851308	0.362032864625735	0.0291803485069444	0.801918679919867
ENSG00000075413.16	MARK3	10.4242010177227	12.2589024026318	0.233893003655079	0.00557725704822817	0.744433024811663
ENSG00000076662.8	ICAM3	1.12311621402277	0.816587035747454	-0.459828649357998	0.0198752720049231	0.771115787314514
ENSG00000077150.16	NFKB2	21.1066162863643	15.7056916495587	-0.426407833121116	0.0282571688885372	0.792396278583135
ENSG00000077984.5	CST7	9.51618811140506	5.98381409838231	-0.669318435422279	0.0478671069909174	0.855184394105927
ENSG00000078304.18	PPP2R5C	7.75444864913673	9.02472829795231	0.218859290793754	0.00370279378075571	0.744433024811663
ENSG00000078674.16	PCM1	6.7868362375485	5.44369003826564	-0.318154279495094	0.0134311320908166	0.757549003715409
ENSG00000078814.14	MYH7B	0.218956471078835	0.212571298460203	-0.0426972718615279	0.0152779213844636	0.757549003715409
ENSG00000078902.14	TOLLIP	18.0092105198665	15.5979381685149	-0.207379600997819	0.0321071856516772	0.819591699757749
ENSG00000079332.13	SAR1A	15.2576893360719	17.7388618118649	0.217376950943336	0.00464443154789526	0.744433024811663
ENSG00000079385.20	CEACAM1	4.87842493616661	2.95614267646787	-0.722699527861247	0.0279550870332625	0.790035777383668
ENSG00000079393.19	DUSP13	1.16335003964514	1.35746369555364	0.222628360930777	0.023229853099337	0.771115787314514
ENSG00000079931.13	MOXD1	8.37768516208539	3.88391259617313	-1.10904093335008	0.00543438977073003	0.744433024811663
ENSG00000080815.17	PSEN1	9.63077568287726	10.6903741539859	0.150588441492959	0.0270654878885982	0.785265072003258
ENSG00000080824.17	HSP90AA1	241.62812515652	290.005524127872	0.263291989460989	0.0142446097564664	0.757549003715409
ENSG00000081154.10	PCNP	30.9778574875239	36.5355959995205	0.238065375112095	0.0185723070133021	0.771115787314514
ENSG00000082397.14	EPB41L3	1.89738809542037	1.28569777101097	-0.561463252378072	0.0437462376014666	0.855184394105927
ENSG00000082556.9	OPRK1	0.0156659240365932	0.0256528709857144	0.711490428661236	0.00408448340394031	0.744433024811663
ENSG00000084070.10	SMAP2	14.1733685710934	11.3630228765244	-0.318836000522444	0.007113192529452	0.757549003715409
ENSG00000084072.15	PPIE	4.56461003581735	5.09888220654385	0.159689396451898	0.0379332516925225	0.84398016200366
ENSG00000085563.13	ABCB1	0.443936825818621	0.263658529954595	-0.751683717325102	0.014412425067359	0.757549003715409
ENSG00000086827.7	ZW10	7.48139929498983	6.98370813374564	-0.099314865559339	0.0473936871601334	0.855184394105927
ENSG00000087008.14	ACOX3	6.17477106733531	5.25163600339897	-0.233618724128668	0.0234872578764606	0.771115787314514
ENSG00000087302.7	C14orf166	12.1169706296589	12.8674975012033	0.0867024474524754	0.0387211560240287	0.848922101342337
ENSG00000087903.11	RFX2	1.6445304873665	1.96913877808726	0.259889036944756	0.0498007142364287	0.855184394105927
ENSG00000088298.11	EDEM2	17.3620671808973	19.8050196521092	0.18992740310006	0.036022930566086	0.842994594859099
ENSG00000088305.17	DNMT3B	2.44334248047051	3.43827874691839	0.492830412556354	0.0464586532594589	0.855184394105927
ENSG00000088356.5	PDRG1	11.0009577510729	12.5295148846479	0.187701426494806	0.0367769837056444	0.843266150193279
ENSG00000088727.11	KIF9	0.544555998143274	0.420561331945974	-0.372764203601426	0.0242743793894022	0.771115787314514
ENSG00000088808.15	PPP1R13B	4.13429026293405	5.05451499452666	0.289932983124311	0.0163766626103852	0.757549003715409
ENSG00000088854.12	C20orf194	2.09346329393519	2.48671291108221	0.248348336655639	0.00924371942615676	0.757549003715409
ENSG00000088876.10	ZNF343	2.19523370510888	2.44093101691213	0.153056986129947	0.0379332516925225	0.84398016200366
ENSG00000088881.19	EBF4	2.7126547768296	3.21407169861236	0.244696656381639	0.0334866895744823	0.828883844708968
ENSG00000088992.16	TESC	1.50591528139926	0.476570042002141	-1.65988044104278	0.00816685015863995	0.757549003715409
ENSG00000089041.15	P2RX7	1.17995764643079	1.4244429909372	0.271662807057255	0.0407519713951978	0.855184394105927
ENSG00000089225.18	TBX5	0.111419053871417	0.0901128426063228	-0.306191336054377	0.0379328014154606	0.84398016200366
ENSG00000089737.14	DDX24	17.5705044044346	19.860629140648	0.176755716925524	0.0214956482667804	0.771115787314514
ENSG00000089775.10	ZBTB25	0.844214754893265	1.03443660516803	0.293163283646559	0.0270654878885982	0.785265072003258
ENSG00000090060.16	PAPOLA	14.4686006254796	16.1544509560744	0.15900632433027	0.0103194084804518	0.757549003715409
ENSG00000090061.16	CCNK	1.80396999633898	2.05639767060808	0.18894393912047	0.00720366790685579	0.757549003715409
ENSG00000090339.7	ICAM1	34.7943449363326	22.44916474476	-0.632191078133087	0.03244741413186	0.823101683213635
ENSG00000090861.14	AARS	33.2922591170761	39.6600762295154	0.252500679591565	0.00684785557617238	0.757549003715409
ENSG00000091181.18	IL5RA	0.053538847480538	0.0259224781908077	-1.04638243615465	0.017291175276098	0.765381992349194
ENSG00000091428.16	RAPGEF4	0.720561025770433	0.915440212145256	0.345345045635114	0.0201000208501931	0.771115787314514
ENSG00000091542.8	ALKBH5	30.2803265390973	36.4050913978513	0.265759467971418	0.00259434024921251	0.740911062980846
ENSG00000091640.6	SPAG7	12.5567337126511	14.2826869817157	0.185806181304438	0.0379332516925225	0.84398016200366
ENSG00000092096.13	SLC22A17	1.64372468563692	2.42785026998798	0.562710774476132	0.0219792454983654	0.771115787314514
ENSG00000092140.13	G2E3	2.16036874107275	2.61215252273087	0.273961559004594	0.0229749011526282	0.771115787314514
ENSG00000092208.15	GEMIN2	3.35308442726143	4.4373073599159	0.404195678899216	0.00314646682526265	0.744433024811663
ENSG00000092978.9	GPATCH2	2.07452415411708	2.19708313621031	0.0828090065384937	0.0441887938872423	0.855184394105927
ENSG00000093010.10	COMT	24.7394001493719	28.8632163013051	0.222421551911063	0.0279550870332625	0.790035777383668
ENSG00000093167.16	LRRFIP2	4.59309417327788	3.92002273276589	-0.2286043430168	0.0214956482667804	0.771115787314514
ENSG00000094796.4	KRT31	2.89650536085073	3.43025531821839	0.2440026268498	0.0379332516925225	0.84398016200366
ENSG00000095383.18	TBC1D2	26.9698909970602	32.7572253558495	0.280463470451791	0.0196527202664865	0.771115787314514
ENSG00000096006.10	CRISP3	1.90315498017389	0.269625868766501	-2.819362224761	0.0393596478527675	0.854414004541768
ENSG00000099250.16	NRP1	6.20079492530934	7.33264421255231	0.241880363030092	0.0317700192673306	0.818019915659782
ENSG00000099256.17	PRTFDC1	2.79858482773503	3.64544617513443	0.381397922519337	0.0349165857770359	0.836916970856102
ENSG00000099341.10	PSMD8	50.3445259670425	48.0399243445154	-0.067601041423166	0.021021341746098	0.771115787314514
ENSG00000099624.6	ATP5D	27.3785762269275	23.6415538077692	-0.211722566086612	0.0264860904059461	0.78081992422804
ENSG00000099800.6	TIMM13	26.9479313403398	23.3941539615997	-0.204026473387168	0.041168787550767	0.855184394105927
ENSG00000099814.14	CEP170B	19.3616308378478	23.1735149443082	0.259276411378794	0.0214956482667804	0.771115787314514
ENSG00000099942.11	CRKL	28.6404890939796	31.7418401832872	0.148329638841444	0.0391202949826519	0.85120299153187
ENSG00000099999.13	RNF215	0.827041438590505	1.02521196779133	0.309890703116405	0.00982827874253283	0.757549003715409
ENSG00000100056.10	DGCR14	3.7702442271023	4.44582576035718	0.23779342700552	0.00245372878138421	0.740911062980846
ENSG00000100075.8	SLC25A1	33.7548540605876	40.1646318440949	0.250830671144809	0.00341432867788587	0.744433024811663
ENSG00000100084.13	HIRA	4.28131726912354	4.80870910840898	0.167594905274311	0.0464586532594589	0.855184394105927
ENSG00000100099.19	HPS4	3.66778862662894	4.12214304805538	0.168484071335914	0.00406722963028996	0.744433024811663
ENSG00000100104.11	SRRD	4.45699696746381	4.7426846870641	0.089631976038631	0.0245417861557222	0.771115787314514
ENSG00000100211.9	CBY1	6.76664343192292	8.19335525777359	0.276014002584021	0.00167286733324169	0.708603962051408
ENSG00000100243.19	CYB5R3	41.1099510939398	43.7929067920026	0.0912095574833485	0.0433074301528756	0.855184394105927
ENSG00000100290.2	BIK	8.90760585196337	14.08926185607	0.661486402480914	0.00395991746376868	0.744433024811663
ENSG00000100368.12	CSF2RB	5.78992002204181	4.13935675577815	-0.484136825507118	0.0245417861557222	0.771115787314514
ENSG00000100372.13	SLC25A17	6.2671406015608	7.38398342572897	0.236591954726241	0.00847747654459934	0.757549003715409
ENSG00000100380.11	ST13	45.1113979275947	50.4987891288512	0.162756801535327	0.0375444401796209	0.84398016200366
ENSG00000100410.6	PHF5A	26.3380880059144	32.0178193220436	0.281724433738933	0.0285620593136459	0.796190368902953
ENSG00000100416.11	TRMU	2.52586423621116	2.95687684993282	0.227297061182767	0.0154564110214136	0.757549003715409
ENSG00000100439.9	ABHD4	11.1695317090055	14.0150249141764	0.327405607999859	0.00970879797341737	0.757549003715409
ENSG00000100442.9	FKBP3	19.5944554393623	26.2452735112436	0.421612153720279	0.00440519122202282	0.744433024811663
ENSG00000100450.11	GZMH	6.08523966283601	2.8340741713072	-1.10243656767123	0.0488256826997995	0.855184394105927
ENSG00000100478.13	AP4S1	1.04948585723681	1.39449592760323	0.410060996066532	0.00550540515574328	0.744433024811663
ENSG00000100483.12	VCPKMT	3.33724685550327	4.23523623920385	0.343784038216888	0.0149263783719253	0.757549003715409
ENSG00000100519.10	PSMC6	9.55438611332858	10.4186048750246	0.124927017952029	0.0205561805611111	0.771115787314514
ENSG00000100526.18	CDKN3	9.5762574530431	11.9888240130954	0.324156307282987	0.0395229226944254	0.854414004541768
ENSG00000100557.8	C14orf105	0.00387546326715788	0.00556627733812717	0.522344013984564	0.00396979186768957	0.744433024811663
ENSG00000100568.9	VTI1B	12.1273004144565	14.1704722191851	0.224629399152375	0.00924371942615676	0.757549003715409
ENSG00000100575.12	TIMM9	13.5384486069383	16.1015814041513	0.250139960866902	0.0294937888174479	0.805161566485256
ENSG00000100601.8	ALKBH1	4.13503850745035	4.53395942995256	0.132870717321175	0.00642533622665257	0.757549003715409
ENSG00000100603.12	SNW1	30.8511395154106	33.693343873582	0.127139837241872	0.0167580328475904	0.761368787527986
ENSG00000100614.16	PPM1A	5.10383600352133	5.73757450102667	0.168859008531856	0.00959061360059649	0.757549003715409
ENSG00000100628.10	ASB2	2.16169920013677	3.11447637163143	0.526823840866689	0.000985040918098049	0.681103261957941
ENSG00000100632.9	ERH	58.6912325369248	70.5791116336077	0.266096265746395	0.00901872114154505	0.757549003715409
ENSG00000100664.9	EIF5	24.4282440132627	27.7155035620795	0.182143058723141	0.0214956482667804	0.771115787314514
ENSG00000100711.12	ZFYVE21	4.77402382682354	5.49987488810872	0.204193033561302	0.00947371363832934	0.757549003715409
ENSG00000100722.17	ZC3H14	2.11951594658071	2.51441495698692	0.246487938316341	0.000470063567818144	0.551707733753557
ENSG00000100739.9	BDKRB1	2.24283171816444	2.76699280268859	0.302997513634584	0.0473936871601334	0.855184394105927
ENSG00000100744.13	GSKIP	6.66787460843106	7.92754695266539	0.249647542811644	0.0253593761035424	0.775388189568101
ENSG00000100749.6	VRK1	7.36660756833027	8.99177363885718	0.287605327390904	0.0245417861557222	0.771115787314514
ENSG00000100764.12	PSMC1	3.86369058373752	4.46877944390923	0.20990127911403	0.00642533622665257	0.757549003715409
ENSG00000100796.16	SMEK1	13.1001985016322	15.7001736424438	0.261191842815349	0.000325278799558197	0.551707733753557
ENSG00000100804.17	PSMB5	71.7158093758062	83.1610389376795	0.213616593438855	0.041168787550767	0.855184394105927
ENSG00000100811.9	YY1	14.7745444604261	17.7957317296026	0.268417606324879	0.000394606189634872	0.551707733753557
ENSG00000100814.16	CCNB1IP1	7.58483707738451	8.75333260743949	0.206714199101892	0.0488258755497061	0.855184394105927
ENSG00000100815.11	TRIP11	4.29024722669372	4.79957273909846	0.161845196130121	0.0334866895744823	0.828883844708968
ENSG00000100823.10	APEX1	69.7719388422283	81.132403311636	0.217631300468251	0.00543438977073003	0.744433024811663
ENSG00000100865.13	CINP	5.02807414375655	5.64205030187051	0.166213604540344	0.0169516254423859	0.7618458715414
ENSG00000100883.10	SRP54	14.7427376361755	16.6639558943926	0.176726477067045	0.0175442282061204	0.76678757521195
ENSG00000100890.14	KIAA0391	0.782656294494557	0.962438966997897	0.298316171798282	0.0022558501614788	0.740911062980846
ENSG00000100916.12	BRMS1L	3.09335208065932	4.14739781111821	0.423035386514787	0.000151653116031784	0.511170089850677
ENSG00000100983.8	GSS	40.6173464487681	46.9924478602	0.210332929669647	0.00550540515574328	0.744433024811663
ENSG00000101000.4	PROCR	23.6920300189315	28.7579288299774	0.279557956208301	0.0311047864223666	0.812025186597252
ENSG00000101019.20	UQCC1	4.70338390003672	5.52148356974359	0.23135686463743	0.0245417861557222	0.771115787314514
ENSG00000101052.11	IFT52	8.40723360046177	9.63941044814462	0.197313753220188	0.0294937888174479	0.805161566485256
ENSG00000101082.12	SLA2	1.93941793898242	1.11655904394754	-0.796564190290284	0.0455391969576217	0.855184394105927
ENSG00000101138.10	CSTF1	7.08139428584053	7.93763288663667	0.164675392987663	0.0276557932025919	0.788484019055879
ENSG00000101146.11	RAE1	7.60075659520044	8.85814889904282	0.220862213497294	0.00642533622665257	0.757549003715409
ENSG00000101190.11	TCFL5	4.78550941915088	5.61106653411102	0.229602511617107	0.00879862593170289	0.757549003715409
ENSG00000101400.5	SNTA1	7.96768728096531	11.0591339490244	0.473005481069974	0.00219321184841762	0.740911062980846
ENSG00000101438.3	SLC32A1	0.00775403396715964	0.00464654638824026	-0.738788244046956	0.0416269951349105	0.855184394105927
ENSG00000101445.8	PPP1R16B	2.73812764920035	1.5683920478382	-0.80390347324804	0.0288697789444035	0.797272909995521
ENSG00000101812.11	H2BFM	0.0131205296922439	0.0378676608154459	1.52914034038439	0.0131535221185093	0.757549003715409
ENSG00000101842.12	VSIG1	0.413729446721949	0.591127654023693	0.514782070654926	0.00417717475766851	0.744433024811663
ENSG00000101843.17	PSMD10	19.334469696354	22.2014392745385	0.199478011730255	0.0194323480783298	0.771115787314514
ENSG00000102239.4	BRS3	0.00343519005742167	0.00663964285849769	0.950715721476962	0.0464203270051025	0.855184394105927
ENSG00000102245.6	CD40LG	0.423407798907688	0.331170250791609	-0.35447476257605	0.0218535188632942	0.771115787314514
ENSG00000102287.15	GABRE	2.66891852576767	3.75949371043993	0.49428312288636	0.0341952504705696	0.833964426736139
ENSG00000102699.5	PARP4	12.2076177283996	9.77963068615744	-0.319929801180288	0.0464586532594589	0.855184394105927
ENSG00000102879.14	CORO1A	14.2011560617622	9.63939256746847	-0.558994236717204	0.0403387375188815	0.855184394105927
ENSG00000102901.11	CENPT	4.19673649067566	5.1779270803041	0.303106767661198	0.0259174396788967	0.777481788706071
ENSG00000103035.9	PSMD7	33.6422790574336	37.3804870475282	0.152009924124632	0.020787627013485	0.771115787314514
ENSG00000103037.10	SETD6	1.95703073173986	2.28529774425279	0.223715730585419	0.0187841346711074	0.771115787314514
ENSG00000103042.7	SLC38A7	4.54804681143664	5.22707159768282	0.2007558172563	0.0248117415542225	0.773035795647681
ENSG00000103043.13	VAC14	7.4611207173054	8.90288235674769	0.254880141528723	0.0135904634192942	0.757549003715409
ENSG00000103061.10	SLC7A6OS	1.10963829885121	1.25819278043669	0.181263501203277	0.0276557932025919	0.788484019055879
ENSG00000103066.11	PLA2G15	5.02165418954097	5.88311466175513	0.228417472124945	0.0288697789444035	0.797272909995521
ENSG00000103091.13	WDR59	3.42448507212929	3.76633423856282	0.1372739644158	0.0262004317077891	0.778098956838016
ENSG00000103121.7	CMC2	1.55329961081472	1.94073361121287	0.321265971343184	0.0469242107703331	0.855184394105927
ENSG00000103381.10	CPPED1	5.3977130190708	4.12499203109249	-0.387956942607618	0.0259174396788967	0.777481788706071
ENSG00000103528.15	SYT17	0.691421038657078	1.09753415413673	0.666629427739129	0.0395229226944254	0.854414004541768
ENSG00000103642.10	LACTB	5.16129031469885	5.77371586524897	0.161768329453454	0.044635123094038	0.855184394105927
ENSG00000104228.11	TRIM35	8.14687357978974	6.38630892358693	-0.351264179367572	0.00767172111749983	0.757549003715409
ENSG00000104299.13	INTS9	4.39774888247717	3.48589367051103	-0.335236662761184	0.00401324792473257	0.744433024811663
ENSG00000104419.13	NDRG1	231.371225729847	310.216726264567	0.423067019541887	0.0256370944148294	0.775388189568101
ENSG00000104432.11	IL7	1.17460394894412	0.781098075448775	-0.588598782132539	0.0311047864223666	0.812025186597252
ENSG00000104537.15	ANXA13	0.160669914108889	0.237019376173483	0.560905197668488	0.00529467886973117	0.744433024811663
ENSG00000104611.10	SH2D4A	6.61511977504366	4.83433262909415	-0.452450536546567	0.0167580328475904	0.761368787527986
ENSG00000104613.10	INTS10	7.41617828678566	6.11758353241359	-0.277714031443129	0.0203269844535853	0.771115787314514
ENSG00000104626.13	ERI1	3.25710492146282	2.30387234322341	-0.499529414411894	0.000673289437845974	0.585209115931857
ENSG00000104643.8	MTMR9	1.91085100005769	1.60118704047513	-0.255073443400005	0.0142446097564664	0.757549003715409
ENSG00000104660.16	LEPROTL1	6.36665610541469	5.04096848753256	-0.336834903535955	0.000230613290854306	0.521899863051522
ENSG00000104671.6	DCTN6	10.9149657354554	8.54610942159641	-0.352967907343517	0.0023201236361533	0.740911062980846
ENSG00000104679.9	R3HCC1	9.97809732464725	7.74173782056257	-0.366107290646975	0.00332281843220487	0.744433024811663
ENSG00000104689.8	TNFRSF10A	8.62434339178336	5.90867469816231	-0.545580048820476	0.00285825481136772	0.740911062980846
